time,gyrx,gyry,gyrz
20766,     6,    13,   -22
20775,     3,     1,   -24
20786,     4,    -1,   -28
20795,     8,     3,   -31
20806,    13,    11,   -29
20815,    19,    18,   -22
20825,    26,    26,   -16
20836,    31,    28,   -14
20845,    33,    25,   -15
20856,    32,    20,   -18
20865,    29,    14,   -19
20876,    24,     8,   -18
20886,    19,     3,   -14
20895,    15,     1,    -9
20906,    12,     2,    -6
20915,     8,     2,    -4
20925,     2,     1,    -4
20936,    -5,    -1,    -3
20945,   -12,    -2,    -3
20955,   -18,    -3,    -3
20966,   -19,    -4,    -2
20975,   -15,    -5,    -2
20986,   -10,    -5,    -1
20995,    -4,    -3,     1
21005,     2,    -1,     2
21016,     7,     0,     2
21025,     9,     0,     2
21035,     7,    -2,     1
21046,     2,    -2,     0
21055,    -2,    -2,    -2
21065,    -5,    -1,    -2
21076,    -6,    -1,    -1
21085,    -5,    -1,     1
21095,    -3,    -3,     2
21106,    -1,    -5,     2
21115,     0,    -6,     2
21124,     1,    -5,     2
21135,     0,    -3,     1
21145,    -2,    -2,     0
21154,    -3,    -1,    -1
21165,    -4,     0,    -3
21175,    -5,     0,    -3
21186,    -4,     1,    -3
21195,    -3,     1,    -2
21205,    -2,     1,    -1
21216,     0,    -1,     0
21225,     2,    -2,     0
21235,     1,    -2,     1
21246,    -1,    -2,     1
21255,    -1,    -2,     1
21265,    -1,    -3,     1
21276,     0,    -3,     1
21285,     1,    -2,     2
21294,     1,    -1,     2
21306,     0,     0,     0
21315,     0,     0,    -1
21324,    -1,     0,    -2
21335,    -3,     1,    -3
21345,    -5,     1,    -6
21354,    -7,     0,    -8
21365,   -10,    -1,   -11
21375,   -13,    -1,   -13
21384,   -14,    -1,   -15
21395,   -15,     0,   -17
21405,   -14,     4,   -19
21414,   -12,     8,   -20
21425,    -6,    11,   -21
21435,     1,    10,   -24
21446,     5,    10,   -27
21455,     8,     8,   -31
21464,    11,     6,   -31
21475,    15,     3,   -30
21485,    23,     4,   -30
21494,    33,     8,   -30
21505,    40,    12,   -28
21514,    40,    15,   -22
21525,    35,    17,   -17
21535,    27,    16,   -14
21545,    17,    11,   -13
21555,     5,     3,   -12
21564,    -7,   -11,   -10
21575,   -15,   -26,    -8
21585,   -18,   -34,    -5
21594,   -20,   -34,    -2
21605,   -21,   -29,     3
21615,   -19,   -18,     8
21625,   -17,    -6,    12
21635,   -13,    -1,    15
21644,   -10,    -2,    17
21655,    -9,    -9,    21
21665,   -11,   -18,    25
21674,   -14,   -19,    27
21685,   -19,   -18,    27
21694,   -24,   -19,    25
21705,   -25,   -15,    21
21715,   -21,    -5,    18
21724,   -14,     6,    17
21735,    -6,    13,    18
21744,     3,    14,    16
21755,    12,    10,    14
21764,    18,     3,    12
21774,    21,    -3,    10
21785,    21,    -7,     7
21794,    17,    -7,     4
21805,    11,    -6,     1
21814,     5,    -2,    -2
21825,     0,     3,    -4
21835,    -4,     9,    -5
21844,    -4,    16,    -5
21855,    -1,    18,    -4
21864,     2,    16,    -2
21875,     6,     9,    -1
21884,     8,     1,    -1
21894,     9,    -6,    -2
21905,     8,    -9,    -2
21914,     6,    -8,    -3
21925,     3,    -6,    -3
21934,    -1,    -6,    -4
21945,    -2,    -5,    -4
21954,    -2,    -4,    -4
21964,    -1,    -2,    -4
21975,     1,     0,    -3
21984,     4,     1,    -2
21995,     7,    -1,     0
22004,     8,    -2,     1
22014,     7,    -2,     2
22025,     6,    -2,     2
22034,     4,    -2,     3
22045,     2,    -2,     3
22054,     0,    -2,     2
22065,    -1,    -3,     2
22074,    -2,     0,     2
22084,    -2,     4,     1
22095,    -3,     6,     1
22104,    -4,     4,     1
22115,    -4,     1,     1
22124,    -4,    -3,     1
22134,    -5,    -6,     1
22145,    -6,    -6,     2
22154,    -6,    -4,     2
22165,    -5,     0,     3
22174,    -4,     2,     5
22183,    -3,     3,     8
22194,    -4,     3,    10
22204,    -6,     1,    11
22215,    -8,    -1,    11
22224,    -8,    -3,    12
22233,    -8,    -2,    15
22244,    -7,    -1,    21
22254,    -7,     1,    27
22265,    -5,    -2,    35
22274,    -2,   -10,    42
22285,    -1,   -19,    47
22294,     0,   -26,    49
22304,     1,   -33,    49
22313,     3,   -40,    49
22325,     2,   -42,    49
22334,    -2,   -36,    48
22343,    -8,   -27,    46
22353,   -11,   -20,    41
22364,   -11,   -13,    30
22374,   -12,    -8,    13
22383,   -13,    -7,   -10
22395,   -15,   -11,   -37
22404,   -18,   -20,   -55
22413,   -18,   -31,   -53
22423,   -19,   -39,   -29
22434,   -26,   -36,    10
22444,   -29,   -18,    49
22453,   -19,     4,    66
22465,    -1,    21,    63
22474,    16,    25,    49
22484,    27,    17,    34
22494,    32,     7,    24
22504,    32,    -3,    16
22514,    27,   -14,    11
22523,    20,   -21,    11
22534,    12,   -21,    14
22544,     3,   -15,    16
22553,    -6,   -11,    14
22564,   -11,   -14,    10
22574,   -14,   -19,     4
22584,   -14,   -22,     0
22593,   -11,   -22,    -3
22604,    -7,   -21,    -4
22614,    -4,   -19,    -3
22623,    -1,   -15,    -2
22634,     1,   -11,    -1
22644,     3,    -7,     0
22653,     5,    -2,     1
22663,     6,     2,     0
22674,     5,     6,    -2
22684,     5,     7,    -4
22693,     6,     9,    -5
22704,     7,    11,    -4
22714,     8,    10,    -3
22723,     8,     5,    -2
22733,     8,     0,     0
22744,     5,    -1,     2
22753,     1,    -1,     2
22763,    -3,    -2,     1
22774,    -7,    -3,    -1
22784,    -9,    -3,    -3
22793,   -10,    -3,    -4
22803,    -8,    -3,    -3
22814,    -4,    -2,    -1
22823,     0,    -1,     1
22833,     3,     0,     3
22844,     5,     0,     4
22853,     6,     1,     5
22863,     7,     4,     4
22874,     6,     6,     2
22883,     4,     5,    -1
22894,     3,     4,    -4
22904,     1,     2,    -6
22913,    -1,     1,    -6
22923,    -2,    -1,    -5
22934,    -1,    -3,    -4
22943,     0,    -4,    -2
22953,     0,    -3,    -1
22963,     0,    -1,    -1
22974,     1,     1,    -2
22983,     1,     2,    -2
22993,     1,     2,    -2
23004,     1,     2,    -1
23014,     0,     1,     0
23023,     0,    -2,     1
23033,     0,    -4,     2
23044,    -1,    -6,     2
23053,    -3,    -6,     1
23063,    -6,    -6,     0
23074,    -8,    -6,    -2
23083,   -12,    -8,    -3
23093,   -16,   -13,    -5
23102,   -18,   -18,    -6
23114,   -17,   -22,    -7
23123,   -13,   -24,    -8
23133,    -8,   -21,    -9
23142,    -2,   -16,   -10
23153,     5,    -8,   -11
23163,    12,     0,   -11
23172,    17,     8,   -10
23183,    22,     9,    -9
23193,    24,     7,    -7
23202,    24,     4,    -5
23214,    23,     2,    -4
23223,    20,     1,    -2
23233,    14,     2,    -2
23244,     7,     4,    -4
23253,    -1,     5,    -7
23263,   -10,    11,    -8
23274,   -14,    20,   -10
23283,   -15,    23,   -11
23292,   -12,    14,   -12
23303,    -9,     2,   -13
23313,    -7,    -7,   -13
23322,    -9,   -12,   -13
23333,   -14,   -10,   -15
23343,   -22,    -5,   -17
23352,   -29,    -1,   -19
23363,   -33,     4,   -18
23373,   -35,    10,   -13
23382,   -31,    15,   -10
23393,   -22,    15,   -10
23403,   -13,    11,   -11
23412,    -8,     8,   -11
23423,    -5,    11,    -9
23433,    -4,    17,    -6
23442,    -2,    21,    -5
23453,    -1,    23,    -4
23463,     0,    21,    -4
23472,     2,    20,    -4
23482,     2,    18,    -4
23493,     1,    15,    -4
23503,     0,    11,    -5
23512,    -3,     8,    -6
23523,    -5,     5,    -7
23533,    -4,     2,    -8
23542,    -2,     1,    -8
23552,     0,     1,    -6
23563,     1,     0,    -5
23573,     1,    -3,    -4
23582,     2,    -5,    -4
23593,     2,    -6,    -3
23602,     2,    -7,    -3
23613,     2,    -5,    -3
23623,     3,    -3,    -4
23632,     4,    -2,    -4
23643,     5,    -1,    -4
23652,     5,     0,    -5
23663,     4,     0,    -5
23672,     3,    -1,    -4
23683,     2,    -2,    -3
23693,     1,    -4,    -2
23702,     0,    -4,    -2
23713,     0,    -3,    -2
23722,    -1,    -2,    -2
23733,     0,     0,    -1
23743,     2,     3,     0
23752,     4,     3,     1
23763,     6,     2,     1
23772,     7,     0,     2
23783,     7,    -2,     1
23792,     5,    -3,     0
23802,     3,    -3,    -1
23813,     1,    -2,    -1
23822,     1,    -1,    -1
23833,     2,     0,    -1
23842,     2,     1,     0
23852,     3,     1,     1
23863,     4,     0,     3
23872,     5,     0,     4
23883,     5,    -2,     4
23892,     4,    -3,     4
23903,     3,    -4,     3
23912,     1,    -3,     2
23922,    -1,    -2,     1
23933,    -2,    -2,     0
23942,    -3,    -3,     0
23953,    -3,    -3,     1
23962,    -4,    -3,     1
23971,    -3,    -2,     2
23982,    -2,    -1,     2
23992,     0,     0,     2
24003,     1,     1,     1
24012,     2,     1,     1
24023,     2,     0,     1
24032,     1,     0,     1
24042,     0,     0,     1
24052,    -3,     1,     2
24062,    -5,     1,     1
24073,    -5,     1,     0
24082,    -4,     1,     0
24091,    -2,     1,    -1
24102,     0,     3,    -1
24112,     3,     4,     0
24123,     5,     4,     1
24132,     6,     3,     2
24143,     6,     2,     3
24152,     4,     1,     3
24161,     0,     1,     2
24172,    -4,     0,     2
24182,    -7,    -2,     2
24193,    -9,    -4,     1
24202,   -10,    -6,     1
24211,    -8,    -6,     1
24222,    -5,    -3,     2
24231,     0,     1,     3
24242,     2,     4,     4
24252,     2,     5,     4
24263,     2,     4,     4
24272,     1,     2,     3
24281,    -1,     0,     2
24292,    -4,     0,     2
24302,    -6,     0,     2
24312,    -7,     0,     3
24322,    -6,     0,     3
24331,    -4,     1,     3
24342,    -2,     1,     1
24351,    -1,     0,    -1
24362,     1,     0,    -2
24372,     2,     2,    -2
24383,     3,     3,    -1
24392,     4,     2,    -1
24401,     5,     1,     0
24412,     4,     1,     0
24421,     2,     1,    -1
24432,     0,     2,    -2
24442,    -1,     1,    -3
24451,     0,     1,    -4
24462,     2,     1,    -3
24471,     4,     1,    -2
24482,     5,     0,    -1
24492,     6,    -1,    -1
24501,     5,    -1,    -1
24512,     4,    -1,     0
24521,     3,     0,     0
24532,     1,     1,     0
24541,     0,     1,    -1
24552,     0,     0,    -1
24562,     2,     0,    -1
24571,     2,     1,    -1
24582,     2,     1,    -1
24591,     3,     0,    -1
24602,     2,    -2,    -1
24611,     1,    -3,    -1
24622,    -1,    -4,    -1
24632,    -1,    -3,    -1
24641,     0,    -1,    -1
24652,     1,     0,    -1
24661,     3,     1,    -1
24671,     4,     1,    -1
24682,     5,    -1,    -1
