time,qw,qx,qy,qz
11146,-0.72015,-0.36139,0.07642,0.58728
11156,-0.72028,-0.36066,0.07556,0.58777
11167,-0.72046,-0.35968,0.07452,0.58826
11176,-0.72070,-0.35876,0.07343,0.58862
11185,-0.72095,-0.35797,0.07251,0.58893
11196,-0.72113,-0.35742,0.07190,0.58911
11205,-0.72113,-0.35736,0.07178,0.58917
11216,-0.72083,-0.35797,0.07196,0.58917
11226,-0.72034,-0.35913,0.07227,0.58905
11235,-0.71973,-0.36053,0.07269,0.58887
11246,-0.71912,-0.36194,0.07330,0.58862
11255,-0.71863,-0.36322,0.07367,0.58844
11266,-0.71820,-0.36414,0.07361,0.58832
11276,-0.71796,-0.36462,0.07318,0.58844
11285,-0.71771,-0.36487,0.07245,0.58862
11296,-0.71765,-0.36493,0.07166,0.58881
11305,-0.71759,-0.36499,0.07080,0.58893
11316,-0.71753,-0.36487,0.07019,0.58917
11326,-0.71729,-0.36481,0.06995,0.58954
11336,-0.71704,-0.36469,0.07013,0.58990
11346,-0.71686,-0.36462,0.07025,0.59015
11355,-0.71667,-0.36481,0.07001,0.59027
11366,-0.71643,-0.36511,0.06952,0.59045
11375,-0.71606,-0.36554,0.06909,0.59064
11386,-0.71576,-0.36597,0.06873,0.59082
11396,-0.71552,-0.36627,0.06836,0.59100
11405,-0.71515,-0.36658,0.06812,0.59125
11416,-0.71484,-0.36670,0.06799,0.59155
11425,-0.71448,-0.36688,0.06787,0.59186
11436,-0.71417,-0.36707,0.06781,0.59216
11445,-0.71381,-0.36731,0.06750,0.59247
11455,-0.71350,-0.36761,0.06702,0.59271
11466,-0.71313,-0.36786,0.06628,0.59302
11475,-0.71277,-0.36823,0.06555,0.59338
11486,-0.71240,-0.36865,0.06476,0.59363
11495,-0.71191,-0.36914,0.06396,0.59399
11505,-0.71143,-0.36963,0.06323,0.59436
11516,-0.71094,-0.36981,0.06262,0.59491
11525,-0.71051,-0.36969,0.06232,0.59552
11536,-0.71033,-0.36908,0.06219,0.59613
11545,-0.71051,-0.36816,0.06226,0.59650
11556,-0.71106,-0.36694,0.06238,0.59656
11566,-0.71185,-0.36542,0.06238,0.59656
11575,-0.71259,-0.36340,0.06244,0.59692
11586,-0.71320,-0.36078,0.06250,0.59778
11595,-0.71375,-0.35736,0.06256,0.59912
11606,-0.71417,-0.35345,0.06238,0.60101
11615,-0.71423,-0.34924,0.06207,0.60339
11625,-0.71405,-0.34509,0.06152,0.60608
11636,-0.71350,-0.34119,0.06061,0.60901
11645,-0.71252,-0.33771,0.05957,0.61218
11656,-0.71100,-0.33466,0.05896,0.61566
11665,-0.70911,-0.33228,0.05914,0.61908
11675,-0.70697,-0.33069,0.05988,0.62231
11686,-0.70477,-0.32990,0.06073,0.62518
11695,-0.70251,-0.32983,0.06140,0.62769
11706,-0.70020,-0.33112,0.06061,0.62958
11715,-0.69855,-0.33270,0.05841,0.63086
11726,-0.69672,-0.33417,0.05530,0.63232
11735,-0.69495,-0.33496,0.05280,0.63409
11745,-0.69330,-0.33496,0.05048,0.63611
11756,-0.69208,-0.33521,0.04767,0.63751
11765,-0.69141,-0.33600,0.04382,0.63806
11776,-0.69080,-0.33740,0.03912,0.63837
11785,-0.69000,-0.33899,0.03394,0.63867
11795,-0.68903,-0.34064,0.02869,0.63910
11806,-0.68744,-0.34229,0.02405,0.64014
11815,-0.68506,-0.34387,0.02045,0.64191
11826,-0.68231,-0.34546,0.01764,0.64410
11835,-0.67932,-0.34741,0.01477,0.64624
11844,-0.67633,-0.34991,0.01202,0.64807
11855,-0.67322,-0.35297,0.00964,0.64972
11865,-0.67029,-0.35657,0.00769,0.65076
11876,-0.66754,-0.36035,0.00598,0.65155
11885,-0.66492,-0.36420,0.00464,0.65216
11894,-0.66260,-0.36829,0.00397,0.65216
11905,-0.66058,-0.37268,0.00354,0.65173
11915,-0.65894,-0.37671,0.00330,0.65112
11925,-0.65759,-0.38007,0.00293,0.65051
11935,-0.65674,-0.38287,0.00177,0.64972
11946,-0.65631,-0.38519,-0.00079,0.64880
11955,-0.65601,-0.38715,-0.00464,0.64795
11964,-0.65546,-0.38824,-0.00861,0.64777
11975,-0.65472,-0.38861,-0.01172,0.64825
11985,-0.65393,-0.38849,-0.01367,0.64911
11996,-0.65308,-0.38812,-0.01465,0.65015
12005,-0.65216,-0.38837,-0.01459,0.65094
12014,-0.65125,-0.38989,-0.01373,0.65094
12025,-0.65051,-0.39276,-0.01263,0.64996
12034,-0.64996,-0.39667,-0.01160,0.64813
12045,-0.64954,-0.40082,-0.01050,0.64600
12055,-0.64911,-0.40448,-0.00952,0.64423
12066,-0.64856,-0.40710,-0.00873,0.64313
12075,-0.64807,-0.40875,-0.00812,0.64258
12084,-0.64783,-0.40942,-0.00775,0.64240
12095,-0.64783,-0.40936,-0.00769,0.64240
12105,-0.64825,-0.40863,-0.00793,0.64252
12115,-0.64886,-0.40747,-0.00824,0.64258
12125,-0.64978,-0.40625,-0.00818,0.64246
12134,-0.65088,-0.40509,-0.00769,0.64209
12145,-0.65210,-0.40393,-0.00690,0.64154
12154,-0.65320,-0.40289,-0.00604,0.64111
12165,-0.65411,-0.40179,-0.00531,0.64087
12175,-0.65472,-0.40070,-0.00470,0.64093
12185,-0.65515,-0.39996,-0.00446,0.64099
12195,-0.65540,-0.39966,-0.00470,0.64087
12204,-0.65564,-0.39996,-0.00555,0.64044
12215,-0.65570,-0.40051,-0.00653,0.64001
12224,-0.65558,-0.40112,-0.00696,0.63977
12235,-0.65540,-0.40167,-0.00647,0.63965
12244,-0.65527,-0.40204,-0.00519,0.63947
12255,-0.65546,-0.40210,-0.00354,0.63934
12265,-0.65588,-0.40161,-0.00195,0.63916
12274,-0.65662,-0.40045,-0.00092,0.63916
12285,-0.65753,-0.39880,-0.00037,0.63928
12294,-0.65839,-0.39691,-0.00018,0.63953
12305,-0.65918,-0.39526,-0.00024,0.63977
12315,-0.65979,-0.39410,-0.00031,0.63983
12324,-0.66016,-0.39374,-0.00024,0.63971
12335,-0.66028,-0.39404,-0.00018,0.63934
12344,-0.66010,-0.39496,-0.00006,0.63898
12355,-0.65973,-0.39612,0.00024,0.63867
12364,-0.65918,-0.39716,0.00085,0.63855
12375,-0.65857,-0.39807,0.00177,0.63867
12385,-0.65808,-0.39886,0.00299,0.63867
12394,-0.65784,-0.39954,0.00415,0.63843
12405,-0.65784,-0.40021,0.00519,0.63806
12414,-0.65802,-0.40063,0.00586,0.63751
12425,-0.65845,-0.40070,0.00616,0.63708
12435,-0.65894,-0.40027,0.00598,0.63684
12444,-0.65942,-0.39954,0.00537,0.63684
12455,-0.65991,-0.39850,0.00452,0.63696
12464,-0.66028,-0.39752,0.00378,0.63721
12475,-0.66064,-0.39673,0.00330,0.63733
12484,-0.66089,-0.39630,0.00317,0.63727
12494,-0.66101,-0.39636,0.00348,0.63715
12505,-0.66095,-0.39673,0.00409,0.63702
12514,-0.66077,-0.39734,0.00488,0.63678
12525,-0.66058,-0.39801,0.00555,0.63654
12535,-0.66052,-0.39856,0.00598,0.63629
12544,-0.66052,-0.39893,0.00616,0.63605
12555,-0.66058,-0.39899,0.00610,0.63593
12564,-0.66064,-0.39886,0.00574,0.63599
12575,-0.66071,-0.39856,0.00525,0.63605
12585,-0.66077,-0.39832,0.00488,0.63623
12594,-0.66071,-0.39825,0.00482,0.63629
12605,-0.66058,-0.39832,0.00507,0.63635
12614,-0.66046,-0.39856,0.00555,0.63635
12625,-0.66022,-0.39899,0.00604,0.63629
12634,-0.65991,-0.39948,0.00641,0.63635
12644,-0.65942,-0.39996,0.00653,0.63654
12655,-0.65875,-0.40057,0.00647,0.63684
12664,-0.65790,-0.40137,0.00647,0.63721
12675,-0.65668,-0.40247,0.00671,0.63782
12684,-0.65515,-0.40387,0.00739,0.63843
12694,-0.65332,-0.40588,0.00848,0.63904
12705,-0.65118,-0.40881,0.01019,0.63934
12714,-0.64880,-0.41260,0.01270,0.63928
12725,-0.64630,-0.41705,0.01611,0.63885
12734,-0.64417,-0.42194,0.02100,0.63770
12743,-0.64331,-0.42615,0.02783,0.63544
12754,-0.64429,-0.42810,0.03632,0.63269
12764,-0.64703,-0.42706,0.04547,0.63000
12775,-0.65106,-0.42377,0.05505,0.62732
12784,-0.65619,-0.41937,0.06360,0.62415
12795,-0.66217,-0.41504,0.06934,0.62006
12804,-0.66888,-0.41168,0.07074,0.61493
12814,-0.67578,-0.40936,0.06702,0.60938
12825,-0.68213,-0.40710,0.05945,0.60449
12834,-0.68750,-0.40393,0.05035,0.60138
12845,-0.69177,-0.39990,0.04187,0.59985
12854,-0.69495,-0.39539,0.03577,0.59955
12863,-0.69696,-0.39154,0.03271,0.59991
12874,-0.69788,-0.38922,0.03223,0.60040
12884,-0.69812,-0.38849,0.03296,0.60059
12895,-0.69806,-0.38928,0.03314,0.60010
12904,-0.69818,-0.39117,0.03186,0.59875
12913,-0.69891,-0.39355,0.02856,0.59650
12924,-0.70007,-0.39630,0.02344,0.59357
12934,-0.70105,-0.39948,0.01746,0.59052
12945,-0.70154,-0.40289,0.01251,0.58771
12954,-0.70184,-0.40552,0.01013,0.58557
12965,-0.70209,-0.40631,0.01086,0.58472
12974,-0.70251,-0.40472,0.01428,0.58521
12983,-0.70343,-0.40106,0.01904,0.58655
12994,-0.70496,-0.39624,0.02325,0.58783
13004,-0.70709,-0.39105,0.02612,0.58856
13015,-0.70972,-0.38580,0.02747,0.58887
13024,-0.71246,-0.38055,0.02747,0.58899
13033,-0.71466,-0.37549,0.02679,0.58954
13044,-0.71613,-0.37091,0.02643,0.59070
13053,-0.71680,-0.36700,0.02692,0.59229
13064,-0.71698,-0.36389,0.02808,0.59393
13074,-0.71704,-0.36194,0.02924,0.59497
13083,-0.71704,-0.36121,0.03009,0.59540
13094,-0.71698,-0.36151,0.03046,0.59528
13103,-0.71686,-0.36267,0.03033,0.59473
13114,-0.71661,-0.36456,0.02985,0.59381
13124,-0.71631,-0.36700,0.02887,0.59277
13133,-0.71576,-0.36963,0.02753,0.59192
13144,-0.71497,-0.37177,0.02643,0.59149
13153,-0.71436,-0.37280,0.02600,0.59167
13164,-0.71405,-0.37225,0.02612,0.59241
13174,-0.71387,-0.37042,0.02667,0.59369
13185,-0.71368,-0.36823,0.02753,0.59521
13194,-0.71338,-0.36621,0.02863,0.59680
13203,-0.71301,-0.36481,0.02966,0.59808
13214,-0.71265,-0.36401,0.03058,0.59888
13223,-0.71234,-0.36377,0.03119,0.59943
13234,-0.71185,-0.36389,0.03186,0.59985
13244,-0.71118,-0.36407,0.03296,0.60046
13253,-0.71033,-0.36456,0.03436,0.60114
13264,-0.70941,-0.36548,0.03589,0.60162
13273,-0.70856,-0.36670,0.03662,0.60181
13284,-0.70795,-0.36792,0.03632,0.60175
13294,-0.70746,-0.36896,0.03516,0.60181
13303,-0.70703,-0.36957,0.03369,0.60199
13314,-0.70673,-0.36987,0.03235,0.60223
13323,-0.70630,-0.37006,0.03149,0.60266
13334,-0.70575,-0.37030,0.03143,0.60321
13343,-0.70508,-0.37073,0.03192,0.60370
13353,-0.70428,-0.37152,0.03259,0.60413
13364,-0.70343,-0.37225,0.03308,0.60455
13373,-0.70270,-0.37286,0.03333,0.60504
13384,-0.70197,-0.37341,0.03345,0.60559
13393,-0.70135,-0.37378,0.03363,0.60602
13403,-0.70093,-0.37396,0.03400,0.60645
13414,-0.70044,-0.37396,0.03461,0.60693
13423,-0.69983,-0.37396,0.03540,0.60760
13434,-0.69910,-0.37433,0.03638,0.60815
13443,-0.69836,-0.37518,0.03723,0.60846
13454,-0.69757,-0.37653,0.03772,0.60846
13463,-0.69684,-0.37817,0.03784,0.60828
13473,-0.69604,-0.37988,0.03772,0.60809
13484,-0.69531,-0.38147,0.03735,0.60797
13493,-0.69452,-0.38287,0.03693,0.60809
13504,-0.69366,-0.38403,0.03656,0.60834
13513,-0.69281,-0.38513,0.03625,0.60864
13523,-0.69183,-0.38635,0.03595,0.60901
13534,-0.69073,-0.38763,0.03577,0.60944
13543,-0.68951,-0.38910,0.03546,0.60992
13554,-0.68817,-0.39062,0.03491,0.61041
13563,-0.68665,-0.39209,0.03394,0.61127
13573,-0.68469,-0.39355,0.03235,0.61267
13584,-0.68201,-0.39490,0.03009,0.61481
13593,-0.67859,-0.39600,0.02710,0.61810
13604,-0.67426,-0.39655,0.02393,0.62256
13613,-0.66931,-0.39648,0.02100,0.62805
13623,-0.66412,-0.39563,0.01880,0.63409
13634,-0.65942,-0.39417,0.01776,0.63989
13643,-0.65552,-0.39227,0.01801,0.64508
13654,-0.65240,-0.39020,0.01947,0.64948
13663,-0.65009,-0.38800,0.02148,0.65302
13672,-0.64850,-0.38556,0.02344,0.65594
13683,-0.64722,-0.38318,0.02472,0.65857
13693,-0.64594,-0.38153,0.02521,0.66077
13704,-0.64465,-0.38129,0.02551,0.66217
13713,-0.64331,-0.38281,0.02637,0.66254
13724,-0.64233,-0.38525,0.02808,0.66199
13733,-0.64197,-0.38715,0.03052,0.66113
13743,-0.64233,-0.38727,0.03357,0.66058
13754,-0.64325,-0.38495,0.03680,0.66083
13763,-0.64435,-0.38074,0.03986,0.66205
13774,-0.64532,-0.37585,0.04272,0.66364
13783,-0.64624,-0.37152,0.04553,0.66504
13792,-0.64709,-0.36865,0.04828,0.66565
13803,-0.64807,-0.36810,0.05109,0.66473
13813,-0.64948,-0.37006,0.05359,0.66211
13824,-0.65137,-0.37384,0.05566,0.65796
13833,-0.65356,-0.37830,0.05756,0.65302
13842,-0.65594,-0.38208,0.05951,0.64825
13853,-0.65820,-0.38440,0.06177,0.64435
13863,-0.66040,-0.38483,0.06445,0.64160
13874,-0.66278,-0.38306,0.06726,0.63989
13883,-0.66565,-0.37933,0.06940,0.63892
13892,-0.66876,-0.37433,0.07043,0.63849
13903,-0.67181,-0.36884,0.07043,0.63849
13912,-0.67468,-0.36346,0.06995,0.63867
13923,-0.67725,-0.35876,0.06927,0.63861
13933,-0.67963,-0.35529,0.06873,0.63812
13944,-0.68152,-0.35358,0.06854,0.63702
13953,-0.68280,-0.35406,0.06891,0.63538
13962,-0.68341,-0.35663,0.06989,0.63318
13973,-0.68347,-0.36053,0.07123,0.63074
13983,-0.68335,-0.36487,0.07263,0.62823
13994,-0.68311,-0.36896,0.07373,0.62598
14003,-0.68280,-0.37238,0.07434,0.62415
14012,-0.68262,-0.37488,0.07458,0.62280
14023,-0.68262,-0.37640,0.07458,0.62195
14032,-0.68268,-0.37695,0.07440,0.62152
14044,-0.68298,-0.37671,0.07397,0.62146
14053,-0.68329,-0.37592,0.07361,0.62164
14062,-0.68353,-0.37482,0.07349,0.62201
14073,-0.68384,-0.37378,0.07373,0.62231
14083,-0.68408,-0.37311,0.07422,0.62238
14092,-0.68427,-0.37286,0.07483,0.62225
14103,-0.68439,-0.37311,0.07562,0.62189
14112,-0.68451,-0.37347,0.07635,0.62140
14123,-0.68475,-0.37396,0.07697,0.62079
14133,-0.68494,-0.37439,0.07745,0.62024
14142,-0.68518,-0.37469,0.07770,0.61981
14153,-0.68536,-0.37488,0.07764,0.61945
14162,-0.68555,-0.37488,0.07739,0.61932
14173,-0.68555,-0.37476,0.07703,0.61938
14182,-0.68555,-0.37457,0.07672,0.61957
14193,-0.68549,-0.37421,0.07642,0.61987
14203,-0.68536,-0.37384,0.07623,0.62024
14212,-0.68530,-0.37347,0.07611,0.62054
14223,-0.68530,-0.37335,0.07599,0.62073
14232,-0.68524,-0.37347,0.07593,0.62067
14243,-0.68512,-0.37402,0.07599,0.62048
14253,-0.68506,-0.37476,0.07617,0.62012
14262,-0.68494,-0.37561,0.07629,0.61969
14273,-0.68481,-0.37653,0.07648,0.61920
14282,-0.68475,-0.37738,0.07648,0.61877
14293,-0.68463,-0.37805,0.07635,0.61847
14302,-0.68457,-0.37842,0.07617,0.61835
14312,-0.68457,-0.37836,0.07599,0.61841
14323,-0.68445,-0.37799,0.07587,0.61877
14332,-0.68427,-0.37744,0.07605,0.61932
14343,-0.68414,-0.37671,0.07629,0.61987
14352,-0.68402,-0.37604,0.07642,0.62036
14362,-0.68396,-0.37549,0.07635,0.62079
14373,-0.68384,-0.37500,0.07629,0.62122
14382,-0.68359,-0.37463,0.07635,0.62170
14393,-0.68335,-0.37433,0.07654,0.62213
14402,-0.68317,-0.37415,0.07684,0.62244
14412,-0.68304,-0.37384,0.07715,0.62268
14423,-0.68292,-0.37354,0.07751,0.62299
14432,-0.68292,-0.37299,0.07782,0.62329
14443,-0.68298,-0.37231,0.07788,0.62360
14452,-0.68311,-0.37146,0.07788,0.62396
14463,-0.68329,-0.37054,0.07788,0.62433
14472,-0.68341,-0.36957,0.07770,0.62476
14482,-0.68353,-0.36871,0.07733,0.62518
14493,-0.68359,-0.36780,0.07678,0.62573
14502,-0.68359,-0.36688,0.07629,0.62634
14513,-0.68353,-0.36603,0.07587,0.62695
14522,-0.68359,-0.36517,0.07526,0.62750
14532,-0.68390,-0.36395,0.07434,0.62793
14543,-0.68469,-0.36237,0.07312,0.62817
14552,-0.68597,-0.36011,0.07117,0.62830
14563,-0.68750,-0.35736,0.06812,0.62854
14572,-0.68884,-0.35443,0.06415,0.62915
14582,-0.68970,-0.35150,0.05945,0.63025
14592,-0.69006,-0.34827,0.05457,0.63214
14602,-0.69000,-0.34460,0.05023,0.63452
14613,-0.68976,-0.34058,0.04694,0.63721
14622,-0.68939,-0.33655,0.04498,0.63989
14631,-0.68872,-0.33282,0.04395,0.64264
14642,-0.68750,-0.32935,0.04346,0.64575
14652,-0.68567,-0.32623,0.04333,0.64929
14663,-0.68365,-0.32367,0.04303,0.65265
14672,-0.68182,-0.32190,0.04199,0.65558
14683,-0.68030,-0.32062,0.04028,0.65784
14692,-0.67944,-0.31940,0.03821,0.65942
14702,-0.67902,-0.31738,0.03546,0.66107
14712,-0.67834,-0.31396,0.03186,0.66351
14722,-0.67688,-0.30963,0.02832,0.66724
14733,-0.67444,-0.30560,0.02600,0.67163
14742,-0.67200,-0.30243,0.02515,0.67554
14751,-0.67029,-0.30023,0.02478,0.67828
14762,-0.66949,-0.29907,0.02405,0.67957
14772,-0.66931,-0.29907,0.02258,0.67975
14783,-0.66931,-0.29980,0.02051,0.67950
14792,-0.66937,-0.30109,0.01837,0.67896
14801,-0.66943,-0.30273,0.01654,0.67822
14812,-0.66937,-0.30475,0.01526,0.67737
14821,-0.66907,-0.30695,0.01471,0.67670
14832,-0.66858,-0.30902,0.01508,0.67627
14842,-0.66791,-0.31067,0.01624,0.67609
14853,-0.66754,-0.31183,0.01819,0.67590
14862,-0.66754,-0.31250,0.02039,0.67554
14871,-0.66797,-0.31281,0.02246,0.67487
14882,-0.66888,-0.31305,0.02380,0.67383
14892,-0.67004,-0.31348,0.02423,0.67249
14902,-0.67139,-0.31396,0.02393,0.67090
14912,-0.67279,-0.31421,0.02319,0.66943
14921,-0.67407,-0.31427,0.02240,0.66809
14932,-0.67517,-0.31445,0.02191,0.66687
14941,-0.67615,-0.31488,0.02203,0.66571
14952,-0.67688,-0.31549,0.02277,0.66467
14962,-0.67755,-0.31592,0.02411,0.66376
14973,-0.67810,-0.31641,0.02570,0.66290
14982,-0.67865,-0.31714,0.02704,0.66193
14991,-0.67908,-0.31805,0.02783,0.66101
15002,-0.67950,-0.31903,0.02814,0.66010
15011,-0.67975,-0.31995,0.02795,0.65942
15022,-0.67999,-0.32068,0.02753,0.65881
15032,-0.68042,-0.32123,0.02692,0.65814
15041,-0.68103,-0.32147,0.02637,0.65741
15052,-0.68170,-0.32147,0.02612,0.65674
15061,-0.68225,-0.32117,0.02643,0.65631
15072,-0.68262,-0.32086,0.02734,0.65601
15082,-0.68286,-0.32092,0.02869,0.65564
15092,-0.68311,-0.32159,0.02991,0.65503
15102,-0.68317,-0.32300,0.03082,0.65424
15111,-0.68311,-0.32483,0.03143,0.65338
15122,-0.68280,-0.32672,0.03174,0.65271
15131,-0.68256,-0.32819,0.03186,0.65222
15142,-0.68237,-0.32904,0.03180,0.65204
15152,-0.68243,-0.32904,0.03131,0.65204
15162,-0.68256,-0.32825,0.03052,0.65228
15172,-0.68280,-0.32690,0.02972,0.65271
15181,-0.68311,-0.32532,0.02917,0.65320
15192,-0.68341,-0.32404,0.02887,0.65350
15201,-0.68359,-0.32336,0.02881,0.65369
15212,-0.68365,-0.32336,0.02899,0.65363
15222,-0.68365,-0.32391,0.02924,0.65338
15231,-0.68359,-0.32458,0.02954,0.65302
15242,-0.68359,-0.32532,0.02985,0.65271
15251,-0.68365,-0.32581,0.03009,0.65240
15262,-0.68384,-0.32605,0.03009,0.65204
15271,-0.68420,-0.32593,0.03003,0.65173
15281,-0.68457,-0.32556,0.02979,0.65149
15292,-0.68506,-0.32495,0.02960,0.65137
15301,-0.68549,-0.32416,0.02942,0.65131
15312,-0.68591,-0.32330,0.02930,0.65131
15321,-0.68622,-0.32251,0.02936,0.65131
15332,-0.68658,-0.32196,0.02972,0.65125
15342,-0.68695,-0.32147,0.03027,0.65106
15351,-0.68732,-0.32117,0.03082,0.65082
15362,-0.68762,-0.32098,0.03137,0.65051
15372,-0.68793,-0.32098,0.03198,0.65015
15381,-0.68817,-0.32086,0.03265,0.64990
15392,-0.68842,-0.32062,0.03345,0.64978
15401,-0.68866,-0.32007,0.03430,0.64972
15411,-0.68896,-0.31927,0.03491,0.64978
15422,-0.68921,-0.31824,0.03510,0.65002
15431,-0.68939,-0.31714,0.03485,0.65039
15441,-0.68945,-0.31616,0.03412,0.65082
15452,-0.68945,-0.31525,0.03302,0.65131
15461,-0.68939,-0.31451,0.03180,0.65186
15472,-0.68927,-0.31378,0.03052,0.65234
15481,-0.68927,-0.31262,0.02905,0.65295
15492,-0.68939,-0.31073,0.02722,0.65381
15501,-0.68958,-0.30768,0.02441,0.65515
15511,-0.68939,-0.30359,0.02032,0.65741
15522,-0.68854,-0.29865,0.01483,0.66064
15531,-0.68683,-0.29364,0.00824,0.66479
15542,-0.68433,-0.28949,0.00104,0.66925
15551,-0.68140,-0.28711,-0.00623,0.67322
15561,-0.67847,-0.28711,-0.01294,0.67609
15572,-0.67578,-0.28906,-0.01862,0.67780
15581,-0.67322,-0.29224,-0.02289,0.67889
15592,-0.67065,-0.29620,-0.02539,0.67957
15601,-0.66821,-0.29993,-0.02655,0.68036
15611,-0.66577,-0.30249,-0.02661,0.68158
15622,-0.66333,-0.30371,-0.02551,0.68347
15631,-0.66101,-0.30353,-0.02380,0.68579
15642,-0.65906,-0.30231,-0.02234,0.68835
15651,-0.65723,-0.30084,-0.02173,0.69073
15660,-0.65533,-0.29987,-0.02173,0.69293
15671,-0.65332,-0.30035,-0.02155,0.69464
15681,-0.65125,-0.30255,-0.02087,0.69568
15692,-0.64923,-0.30609,-0.01996,0.69604
15701,-0.64716,-0.30994,-0.01880,0.69629
15712,-0.64490,-0.31335,-0.01733,0.69690
15721,-0.64258,-0.31635,-0.01508,0.69775
15730,-0.64050,-0.31897,-0.01221,0.69849
15741,-0.63873,-0.32117,-0.00940,0.69916
15751,-0.63696,-0.32349,-0.00690,0.69971
15762,-0.63519,-0.32648,-0.00470,0.69995
15771,-0.63361,-0.33002,-0.00287,0.69971
15780,-0.63239,-0.33386,-0.00159,0.69904
15791,-0.63141,-0.33734,-0.00085,0.69824
15800,-0.63074,-0.34021,-0.00031,0.69745
15811,-0.63031,-0.34216,0.00018,0.69690
15821,-0.63025,-0.34296,0.00073,0.69653
15832,-0.63037,-0.34290,0.00134,0.69647
15841,-0.63062,-0.34216,0.00220,0.69659
15850,-0.63098,-0.34119,0.00317,0.69672
15861,-0.63153,-0.34039,0.00415,0.69666
15870,-0.63214,-0.33997,0.00525,0.69629
15881,-0.63275,-0.33966,0.00647,0.69586
15891,-0.63330,-0.33954,0.00781,0.69537
15902,-0.63385,-0.33948,0.00928,0.69495
15911,-0.63434,-0.33954,0.01068,0.69446
15920,-0.63477,-0.33966,0.01184,0.69397
15931,-0.63507,-0.33972,0.01270,0.69360
15940,-0.63531,-0.33960,0.01337,0.69348
15951,-0.63544,-0.33948,0.01385,0.69336
15961,-0.63556,-0.33929,0.01422,0.69336
15970,-0.63562,-0.33923,0.01459,0.69336
15981,-0.63568,-0.33911,0.01501,0.69330
15990,-0.63574,-0.33911,0.01544,0.69330
16001,-0.63580,-0.33911,0.01575,0.69318
16010,-0.63586,-0.33929,0.01587,0.69305
16021,-0.63599,-0.33954,0.01599,0.69281
16031,-0.63611,-0.33984,0.01617,0.69257
16040,-0.63623,-0.34009,0.01648,0.69232
16051,-0.63635,-0.34039,0.01685,0.69202
16060,-0.63654,-0.34064,0.01721,0.69177
16071,-0.63672,-0.34064,0.01746,0.69159
16080,-0.63690,-0.34039,0.01746,0.69153
16091,-0.63708,-0.34009,0.01721,0.69147
16101,-0.63727,-0.33978,0.01660,0.69153
16110,-0.63733,-0.33954,0.01581,0.69159
16121,-0.63727,-0.33942,0.01508,0.69171
16130,-0.63715,-0.33948,0.01453,0.69183
16141,-0.63696,-0.33966,0.01440,0.69189
16151,-0.63678,-0.33997,0.01459,0.69189
16160,-0.63660,-0.34021,0.01508,0.69189
16171,-0.63647,-0.34052,0.01569,0.69189
16180,-0.63629,-0.34082,0.01636,0.69189
16191,-0.63617,-0.34113,0.01703,0.69183
16200,-0.63593,-0.34155,0.01764,0.69183
16210,-0.63568,-0.34204,0.01837,0.69183
16221,-0.63525,-0.34259,0.01929,0.69189
16230,-0.63470,-0.34314,0.02051,0.69214
16241,-0.63397,-0.34344,0.02240,0.69257
16250,-0.63318,-0.34357,0.02484,0.69318
16261,-0.63239,-0.34338,0.02783,0.69385
16270,-0.63165,-0.34320,0.03131,0.69446
16280,-0.63104,-0.34308,0.03503,0.69489
16291,-0.63055,-0.34320,0.03870,0.69507
16300,-0.63013,-0.34406,0.04169,0.69489
16311,-0.62976,-0.34589,0.04358,0.69415
16320,-0.62946,-0.34882,0.04395,0.69293
16331,-0.62891,-0.35205,0.04327,0.69183
16340,-0.62811,-0.35437,0.04254,0.69147
16350,-0.62695,-0.35480,0.04266,0.69226
16361,-0.62567,-0.35315,0.04413,0.69421
16370,-0.62433,-0.35034,0.04688,0.69659
16381,-0.62323,-0.34741,0.05029,0.69885
16390,-0.62225,-0.34509,0.05402,0.70056
16400,-0.62146,-0.34412,0.05792,0.70142
16411,-0.62079,-0.34503,0.06213,0.70123
16420,-0.62048,-0.34851,0.06586,0.69946
16431,-0.62097,-0.35413,0.06787,0.69598
16440,-0.62183,-0.36102,0.06781,0.69171
16451,-0.62231,-0.36694,0.06763,0.68817
16460,-0.62250,-0.37024,0.06885,0.68604
16470,-0.62280,-0.37079,0.07166,0.68524
16480,-0.62317,-0.36993,0.07538,0.68494
16490,-0.62347,-0.36938,0.07910,0.68451
16501,-0.62390,-0.37018,0.08203,0.68335
16510,-0.62457,-0.37274,0.08276,0.68127
16521,-0.62573,-0.37726,0.07971,0.67810
16530,-0.62695,-0.38306,0.07275,0.67450
16540,-0.62732,-0.38861,0.06427,0.67181
16551,-0.62695,-0.39264,0.05652,0.67047
16560,-0.62640,-0.39471,0.05054,0.67029
16571,-0.62579,-0.39502,0.04651,0.67096
16580,-0.62537,-0.39447,0.04401,0.67188
16589,-0.62512,-0.39392,0.04236,0.67255
16600,-0.62488,-0.39355,0.04144,0.67297
16610,-0.62469,-0.39355,0.04102,0.67322
16621,-0.62457,-0.39355,0.04071,0.67328
16630,-0.62469,-0.39343,0.04047,0.67334
16639,-0.62494,-0.39282,0.04010,0.67346
16650,-0.62524,-0.39178,0.03967,0.67383
16660,-0.62561,-0.39032,0.03925,0.67438
16671,-0.62604,-0.38855,0.03906,0.67499
16680,-0.62653,-0.38666,0.03888,0.67566
16691,-0.62689,-0.38489,0.03882,0.67627
