time,qw,qx,qy,qz
17139,-0.13495,0.69958,-0.39532,-0.57977
17150,-0.13562,0.70038,-0.39514,-0.57880
17159,-0.13586,0.70105,-0.39532,-0.57782
17170,-0.13574,0.70148,-0.39594,-0.57690
17180,-0.13513,0.70160,-0.39697,-0.57617
17191,-0.13403,0.70142,-0.39844,-0.57562
17200,-0.13257,0.70105,-0.40015,-0.57520
17209,-0.13086,0.70056,-0.40228,-0.57471
17220,-0.12897,0.69995,-0.40472,-0.57416
17230,-0.12720,0.69904,-0.40735,-0.57379
17240,-0.12592,0.69800,-0.40985,-0.57355
17250,-0.12567,0.69702,-0.41156,-0.57361
17259,-0.12616,0.69629,-0.41248,-0.57373
17270,-0.12622,0.69574,-0.41309,-0.57391
17279,-0.12598,0.69531,-0.41351,-0.57422
17290,-0.12579,0.69495,-0.41388,-0.57440
17300,-0.12573,0.69470,-0.41412,-0.57458
17309,-0.12567,0.69452,-0.41425,-0.57471
17320,-0.12561,0.69446,-0.41418,-0.57489
17329,-0.12543,0.69440,-0.41406,-0.57501
17340,-0.12518,0.69427,-0.41400,-0.57526
17350,-0.12506,0.69421,-0.41388,-0.57544
17360,-0.12482,0.69427,-0.41364,-0.57562
17370,-0.12463,0.69434,-0.41321,-0.57587
17379,-0.12445,0.69458,-0.41266,-0.57599
17390,-0.12427,0.69489,-0.41211,-0.57611
17399,-0.12415,0.69519,-0.41150,-0.57617
17410,-0.12402,0.69556,-0.41095,-0.57623
17420,-0.12396,0.69586,-0.41040,-0.57617
17429,-0.12396,0.69623,-0.40985,-0.57611
17440,-0.12427,0.69666,-0.40961,-0.57574
17449,-0.12476,0.69678,-0.40997,-0.57520
17460,-0.12567,0.69684,-0.41058,-0.57446
17469,-0.12671,0.69684,-0.41113,-0.57385
17480,-0.12762,0.69690,-0.41162,-0.57330
17490,-0.12842,0.69702,-0.41187,-0.57281
17499,-0.12891,0.69733,-0.41223,-0.57202
17510,-0.12921,0.69769,-0.41290,-0.57098
17519,-0.12939,0.69806,-0.41376,-0.56995
17530,-0.12958,0.69836,-0.41443,-0.56897
17539,-0.12964,0.69867,-0.41498,-0.56818
17549,-0.12952,0.69904,-0.41534,-0.56757
17560,-0.12933,0.69934,-0.41547,-0.56708
17569,-0.12921,0.69965,-0.41522,-0.56696
17580,-0.12927,0.69983,-0.41479,-0.56702
17589,-0.12939,0.69995,-0.41449,-0.56702
17600,-0.12958,0.70001,-0.41437,-0.56702
17610,-0.12982,0.69995,-0.41443,-0.56702
17619,-0.13007,0.69983,-0.41443,-0.56708
17630,-0.13019,0.69971,-0.41437,-0.56726
17639,-0.13007,0.69958,-0.41412,-0.56763
17650,-0.12982,0.69952,-0.41370,-0.56805
17659,-0.12952,0.69946,-0.41333,-0.56848
17669,-0.12909,0.69940,-0.41290,-0.56891
17680,-0.12872,0.69940,-0.41241,-0.56940
17689,-0.12811,0.69934,-0.41187,-0.57001
17700,-0.12744,0.69928,-0.41119,-0.57068
17709,-0.12671,0.69934,-0.41040,-0.57141
17719,-0.12592,0.69946,-0.40942,-0.57214
17729,-0.12506,0.69971,-0.40820,-0.57288
17739,-0.12427,0.70001,-0.40686,-0.57361
17750,-0.12347,0.70050,-0.40533,-0.57428
17759,-0.12280,0.70105,-0.40375,-0.57489
17770,-0.12225,0.70166,-0.40210,-0.57544
17779,-0.12177,0.70227,-0.40057,-0.57574
17789,-0.12140,0.70294,-0.39923,-0.57599
17800,-0.12103,0.70349,-0.39807,-0.57617
17809,-0.12079,0.70398,-0.39709,-0.57629
17820,-0.12061,0.70447,-0.39618,-0.57642
17829,-0.12042,0.70496,-0.39526,-0.57648
17840,-0.12042,0.70544,-0.39447,-0.57648
17849,-0.12036,0.70575,-0.39398,-0.57642
17859,-0.12048,0.70599,-0.39368,-0.57629
17870,-0.12073,0.70618,-0.39343,-0.57617
